image_path,class,Non_Demented,Very_Mild_Demented,Mild_Demented,Moderate_Demented,Max_Confidence,Max_Confidence_Class
Benchmark\Mild_Demented\augmented_26_mild_798.jpg,Mild_Demented,0.0033789947628974915,0.0027757000643759966,0.9896827936172485,0.004162400495260954,0.9896827936172485,Mild_Demented
Benchmark\Very_Mild_Demented\augmented_166_verymild_1043.jpg,Very_Mild_Demented,0.00202903151512146,0.2653425931930542,0.7310643196105957,0.001564018428325653,0.7310643196105957,Mild_Demented
Benchmark\Mild_Demented\augmented_104_mild_44.jpg,Mild_Demented,0.0009888237109407783,0.04029989242553711,0.9574238657951355,0.0012874063104391098,0.9574238657951355,Mild_Demented
Benchmark\Moderate_Demented\augmented_165_moderate_11.jpg,Moderate_Demented,0.0006718987133353949,0.0005570427165366709,0.0012554742861539125,0.9975156784057617,0.9975156784057617,Moderate_Demented
Benchmark\Non_Demented\non_634.jpg,Non_Demented,0.9803417921066284,0.0172712504863739,0.0009443646995350718,0.001442667213268578,0.9803417921066284,Non_Demented
Benchmark\Non_Demented\non_1795.jpg,Non_Demented,0.992197573184967,0.002770284190773964,0.002319545950740576,0.0027125636115670204,0.992197573184967,Non_Demented
Benchmark\Moderate_Demented\augmented_154_moderate_57.jpg,Moderate_Demented,0.000927088491152972,0.0005260288598947227,0.0006482606404460967,0.9978986978530884,0.9978986978530884,Moderate_Demented
Benchmark\Mild_Demented\augmented_132_mild_266.jpg,Mild_Demented,0.0012230166466906667,0.0036282711662352085,0.9928724765777588,0.0022761791478842497,0.9928724765777588,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1992.jpg,Very_Mild_Demented,0.0030175624415278435,0.9898571968078613,0.0055734082125127316,0.001551816239953041,0.9898571968078613,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_221_verymild_417.jpg,Very_Mild_Demented,0.001296664820984006,0.9605368971824646,0.035955242812633514,0.002211137907579541,0.9605368971824646,Very_Mild_Demented
Benchmark\Mild_Demented\mild_208.jpg,Mild_Demented,0.0023077225778251886,0.27897149324417114,0.716313898563385,0.0024068851489573717,0.716313898563385,Mild_Demented
Benchmark\Non_Demented\non_2485.jpg,Non_Demented,0.992267906665802,0.003528695786371827,0.002459155861288309,0.0017441693926230073,0.992267906665802,Non_Demented
Benchmark\Mild_Demented\augmented_36_mild_684.jpg,Mild_Demented,0.002881416352465749,0.0034027069341391325,0.9918892979621887,0.0018266075057908893,0.9918892979621887,Mild_Demented
Benchmark\Very_Mild_Demented\augmented_134_verymild_2230.jpg,Very_Mild_Demented,0.0017757037421688437,0.9713935852050781,0.02480955421924591,0.0020211904775351286,0.9713935852050781,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_237_mild_564.jpg,Mild_Demented,0.001249742810614407,0.012333236634731293,0.9847601056098938,0.0016569180879741907,0.9847601056098938,Mild_Demented
Benchmark\Non_Demented\non_2704.jpg,Non_Demented,0.9940757751464844,0.002529409946873784,0.0016151205636560917,0.0017796028405427933,0.9940757751464844,Non_Demented
Benchmark\Mild_Demented\augmented_207_mild_74.jpg,Mild_Demented,0.001480213482864201,0.002453200053423643,0.9934216141700745,0.0026450343430042267,0.9934216141700745,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1295.jpg,Very_Mild_Demented,0.00760246068239212,0.9865473508834839,0.0022390522062778473,0.0036111255176365376,0.9865473508834839,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_96_moderate_13.jpg,Moderate_Demented,0.0007529378053732216,0.0004692387883551419,0.001455603982321918,0.9973222613334656,0.9973222613334656,Moderate_Demented
Benchmark\Mild_Demented\augmented_45_mild_431.jpg,Mild_Demented,0.001359364134259522,0.0030303874518722296,0.9930863380432129,0.0025238962844014168,0.9930863380432129,Mild_Demented
Benchmark\Mild_Demented\mild_604.jpg,Mild_Demented,0.002483510645106435,0.0016748453490436077,0.9928550124168396,0.002986618783324957,0.9928550124168396,Mild_Demented
Benchmark\Moderate_Demented\augmented_258_moderate_2.jpg,Moderate_Demented,0.0007790692616254091,0.0008371394942514598,0.0006015049875713885,0.997782289981842,0.997782289981842,Moderate_Demented
Benchmark\Very_Mild_Demented\augmented_146_verymild_1661.jpg,Very_Mild_Demented,0.004013966303318739,0.03785527125000954,0.9562658667564392,0.0018648420227691531,0.9562658667564392,Mild_Demented
Benchmark\Moderate_Demented\augmented_118_moderate_16.jpg,Moderate_Demented,0.0007477040635421872,0.000551039120182395,0.0009406534372828901,0.9977606534957886,0.9977606534957886,Moderate_Demented
Benchmark\Very_Mild_Demented\verymild_1467.jpg,Very_Mild_Demented,0.007380223833024502,0.9878275394439697,0.0019858251325786114,0.002806351985782385,0.9878275394439697,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_218.jpg,Very_Mild_Demented,0.010944102890789509,0.984721839427948,0.003416358260437846,0.000917702738661319,0.984721839427948,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_132.jpg,Very_Mild_Demented,0.005904062185436487,0.9891575574874878,0.003325001336634159,0.0016133652534335852,0.9891575574874878,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_45_moderate_53.jpg,Moderate_Demented,0.001004687394015491,0.0007387541118077934,0.0007547187269665301,0.997501790523529,0.997501790523529,Moderate_Demented
Benchmark\Non_Demented\non_2787.jpg,Non_Demented,0.9835351705551147,0.013623001985251904,0.0012689947616308928,0.0015728174475952983,0.9835351705551147,Non_Demented
Benchmark\Moderate_Demented\augmented_257_moderate_17.jpg,Moderate_Demented,0.0007463860092684627,0.0005038189701735973,0.0008714065770618618,0.9978785514831543,0.9978785514831543,Moderate_Demented
Benchmark\Non_Demented\non_3043.jpg,Non_Demented,0.990744948387146,0.00517039792612195,0.001967602176591754,0.0021169467363506556,0.990744948387146,Non_Demented
Benchmark\Moderate_Demented\augmented_7_moderate_4.jpg,Moderate_Demented,0.0007356667192652822,0.0009428575285710394,0.0009028667118400335,0.9974186420440674,0.9974186420440674,Moderate_Demented
Benchmark\Non_Demented\non_2707.jpg,Non_Demented,0.9922577738761902,0.002907256130129099,0.003227182198315859,0.0016077710315585136,0.9922577738761902,Non_Demented
Benchmark\Non_Demented\non_1309.jpg,Non_Demented,0.07601553201675415,0.011026224121451378,0.9101317524909973,0.002826426411047578,0.9101317524909973,Mild_Demented
Benchmark\Mild_Demented\mild_711.jpg,Mild_Demented,0.0044455756433308125,0.001756086596287787,0.9914631247520447,0.0023352571297436953,0.9914631247520447,Mild_Demented
Benchmark\Moderate_Demented\augmented_110_moderate_28.jpg,Moderate_Demented,0.000727943261153996,0.0005373327876441181,0.0006926549249328673,0.998042106628418,0.998042106628418,Moderate_Demented
Benchmark\Mild_Demented\augmented_123_mild_789.jpg,Mild_Demented,0.003966295160353184,0.40549156069755554,0.5881103277206421,0.002431862987577915,0.5881103277206421,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_320.jpg,Very_Mild_Demented,0.0042262296192348,0.9913865327835083,0.0027058215346187353,0.0016814861446619034,0.9913865327835083,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_245_moderate_9.jpg,Moderate_Demented,0.0008858194923959672,0.0005325751844793558,0.0006284252740442753,0.9979531764984131,0.9979531764984131,Moderate_Demented
Benchmark\Non_Demented\non_2946.jpg,Non_Demented,0.9935458302497864,0.0029561545234173536,0.0014977282844483852,0.002000249456614256,0.9935458302497864,Non_Demented
Benchmark\Moderate_Demented\augmented_4_moderate_27.jpg,Moderate_Demented,0.0021095983684062958,0.0008164553437381983,0.0008704206557013094,0.996203601360321,0.996203601360321,Moderate_Demented
Benchmark\Mild_Demented\augmented_86_mild_299.jpg,Mild_Demented,0.0026445616967976093,0.001851094770245254,0.9920834302902222,0.0034209105651825666,0.9920834302902222,Mild_Demented
Benchmark\Mild_Demented\augmented_228_mild_286.jpg,Mild_Demented,0.002683034399524331,0.0021337256766855717,0.9930737018585205,0.002109478460624814,0.9930737018585205,Mild_Demented
Benchmark\Non_Demented\non_194.jpg,Non_Demented,0.9912109971046448,0.0029035410843789577,0.0034273010678589344,0.002458106493577361,0.9912109971046448,Non_Demented
Benchmark\Very_Mild_Demented\verymild_2150.jpg,Very_Mild_Demented,0.003031698055565357,0.9913867115974426,0.0032158365938812494,0.002365703461691737,0.9913867115974426,Very_Mild_Demented
Benchmark\Mild_Demented\mild_779.jpg,Mild_Demented,0.00410646153613925,0.00177258369512856,0.9917312264442444,0.002389829372987151,0.9917312264442444,Mild_Demented
Benchmark\Moderate_Demented\augmented_3_moderate_41.jpg,Moderate_Demented,0.0011326927924528718,0.0005415248451754451,0.0006864764727652073,0.9976394176483154,0.9976394176483154,Moderate_Demented
Benchmark\Very_Mild_Demented\augmented_206_verymild_1217.jpg,Very_Mild_Demented,0.00225014123134315,0.5274991393089294,0.4676562249660492,0.0025945515371859074,0.5274991393089294,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_15_verymild_1425.jpg,Very_Mild_Demented,0.003228104440495372,0.9881862998008728,0.0035544929560273886,0.0050310553051531315,0.9881862998008728,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1692.jpg,Very_Mild_Demented,0.004552106373012066,0.9879664778709412,0.00523874256759882,0.0022426655050367117,0.9879664778709412,Very_Mild_Demented
Benchmark\Mild_Demented\mild_422.jpg,Mild_Demented,0.005202403757721186,0.06378735601902008,0.9291383028030396,0.0018719760701060295,0.9291383028030396,Mild_Demented
Benchmark\Moderate_Demented\augmented_54_moderate_6.jpg,Moderate_Demented,0.0006096068536862731,0.0007101634400896728,0.0007615327485837042,0.9979186654090881,0.9979186654090881,Moderate_Demented
Benchmark\Very_Mild_Demented\verymild_1800.jpg,Very_Mild_Demented,0.01195512618869543,0.9845528602600098,0.001730657648295164,0.0017613349482417107,0.9845528602600098,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_105_verymild_1135.jpg,Very_Mild_Demented,0.001463306718505919,0.9832505583763123,0.0130595862865448,0.0022266062442213297,0.9832505583763123,Very_Mild_Demented
Benchmark\Mild_Demented\mild_102.jpg,Mild_Demented,0.0025579328648746014,0.0020181213039904833,0.9922885298728943,0.0031354380771517754,0.9922885298728943,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_129.jpg,Very_Mild_Demented,0.002550289733335376,0.9912842512130737,0.003367158118635416,0.002798315603286028,0.9912842512130737,Very_Mild_Demented
Benchmark\Non_Demented\non_1466.jpg,Non_Demented,0.9936140179634094,0.0016101635992527008,0.002213779604062438,0.0025620448868721724,0.9936140179634094,Non_Demented
Benchmark\Very_Mild_Demented\verymild_1312.jpg,Very_Mild_Demented,0.003630519611760974,0.988899827003479,0.004457860253751278,0.0030118292197585106,0.988899827003479,Very_Mild_Demented
Benchmark\Non_Demented\non_1951.jpg,Non_Demented,0.9939186573028564,0.0017808832926675677,0.0019195297500118613,0.0023809021804481745,0.9939186573028564,Non_Demented
Benchmark\Non_Demented\non_635.jpg,Non_Demented,0.9934359788894653,0.0036133863031864166,0.0012673339806497097,0.0016832950059324503,0.9934359788894653,Non_Demented
Benchmark\Non_Demented\non_2289.jpg,Non_Demented,0.9935943484306335,0.0026434892788529396,0.0019356918055564165,0.0018265568651258945,0.9935943484306335,Non_Demented
Benchmark\Non_Demented\non_470.jpg,Non_Demented,0.9904663562774658,0.003864904632791877,0.0040919361636042595,0.0015769073506817222,0.9904663562774658,Non_Demented
Benchmark\Mild_Demented\mild_742.jpg,Mild_Demented,0.002447388833388686,0.0019838723819702864,0.9926043748855591,0.0029643482994288206,0.9926043748855591,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_217.jpg,Very_Mild_Demented,0.004147882107645273,0.9896801114082336,0.0041778814047575,0.0019940969068557024,0.9896801114082336,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_106_mild_40.jpg,Mild_Demented,0.0017576513346284628,0.00397792924195528,0.9926285743713379,0.001635771943256259,0.9926285743713379,Mild_Demented
Benchmark\Moderate_Demented\augmented_74_moderate_31.jpg,Moderate_Demented,0.0006872144876979291,0.0006479872390627861,0.0008524494478479028,0.9978122711181641,0.9978122711181641,Moderate_Demented
Benchmark\Mild_Demented\augmented_120_mild_328.jpg,Mild_Demented,0.001947971060872078,0.0023413703311234713,0.9927350282669067,0.002975632669404149,0.9927350282669067,Mild_Demented
Benchmark\Non_Demented\non_1215.jpg,Non_Demented,0.9536705017089844,0.041901495307683945,0.0026323236525058746,0.001795674324966967,0.9536705017089844,Non_Demented
Benchmark\Moderate_Demented\augmented_45_moderate_60.jpg,Moderate_Demented,0.0007067851256579161,0.0007039970369078219,0.0007033373694866896,0.9978857636451721,0.9978857636451721,Moderate_Demented
Benchmark\Non_Demented\non_250.jpg,Non_Demented,0.990193784236908,0.003614467801526189,0.0028388442005962133,0.003352826228365302,0.990193784236908,Non_Demented
Benchmark\Mild_Demented\augmented_238_mild_7.jpg,Mild_Demented,0.0017765192314982414,0.9647730588912964,0.032260067760944366,0.0011903889244422317,0.9647730588912964,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1239.jpg,Very_Mild_Demented,0.007377445697784424,0.9881721138954163,0.00242087640799582,0.0020294941496104,0.9881721138954163,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_2015.jpg,Very_Mild_Demented,0.0036355850752443075,0.9908044338226318,0.003714905120432377,0.0018450377974659204,0.9908044338226318,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_180_verymild_285.jpg,Very_Mild_Demented,0.003250907640904188,0.9895108342170715,0.005406511481851339,0.0018317318754270673,0.9895108342170715,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_162_moderate_52.jpg,Moderate_Demented,0.0008045509457588196,0.0005390641163103282,0.0006277895881794393,0.998028576374054,0.998028576374054,Moderate_Demented
Benchmark\Moderate_Demented\augmented_184_moderate_42.jpg,Moderate_Demented,0.0008262776536867023,0.000535684812348336,0.000655673851724714,0.997982382774353,0.997982382774353,Moderate_Demented
Benchmark\Non_Demented\non_1985.jpg,Non_Demented,0.5723031759262085,0.4149564504623413,0.009926882572472095,0.002813424216583371,0.5723031759262085,Non_Demented
Benchmark\Very_Mild_Demented\augmented_183_verymild_2210.jpg,Very_Mild_Demented,0.004286698531359434,0.991054356098175,0.002952167298644781,0.0017067414009943604,0.991054356098175,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_72_moderate_16.jpg,Moderate_Demented,0.0007694853120483458,0.0005245328065939248,0.002592614386230707,0.9961134195327759,0.9961134195327759,Moderate_Demented
Benchmark\Mild_Demented\augmented_101_mild_704.jpg,Mild_Demented,0.001978935208171606,0.07471118122339249,0.9219669699668884,0.0013428733218461275,0.9219669699668884,Mild_Demented
Benchmark\Mild_Demented\augmented_80_mild_251.jpg,Mild_Demented,0.0013904778752475977,0.0025066870730370283,0.9939938187599182,0.0021089999936521053,0.9939938187599182,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1219.jpg,Very_Mild_Demented,0.9533782005310059,0.04277251660823822,0.0013888778630644083,0.0024603998754173517,0.9533782005310059,Non_Demented
Benchmark\Non_Demented\non_2303.jpg,Non_Demented,0.9944778680801392,0.002683417173102498,0.0012754504568874836,0.0015632557915523648,0.9944778680801392,Non_Demented
Benchmark\Very_Mild_Demented\augmented_132_verymild_1638.jpg,Very_Mild_Demented,0.0029018071945756674,0.29730138182640076,0.6892390251159668,0.010557899251580238,0.6892390251159668,Mild_Demented
Benchmark\Mild_Demented\augmented_89_mild_434.jpg,Mild_Demented,0.002067161025479436,0.0020954313222318888,0.9935393929481506,0.002298106672242284,0.9935393929481506,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1977.jpg,Very_Mild_Demented,0.004258282948285341,0.9913990497589111,0.0026353781577199697,0.0017072405898943543,0.9913990497589111,Very_Mild_Demented
Benchmark\Non_Demented\non_2294.jpg,Non_Demented,0.9902790188789368,0.003840385703369975,0.003912336193025112,0.00196820218116045,0.9902790188789368,Non_Demented
Benchmark\Non_Demented\non_2354.jpg,Non_Demented,0.982096791267395,0.005440487060695887,0.01126001961529255,0.0012027870398014784,0.982096791267395,Non_Demented
Benchmark\Moderate_Demented\augmented_22_moderate_54.jpg,Moderate_Demented,0.0008635466801933944,0.0006544382777065039,0.0005551950307562947,0.9979268312454224,0.9979268312454224,Moderate_Demented
Benchmark\Mild_Demented\augmented_12_mild_108.jpg,Mild_Demented,0.0014921115944162011,0.0023892084136605263,0.9932836294174194,0.002835095627233386,0.9932836294174194,Mild_Demented
Benchmark\Moderate_Demented\augmented_126_moderate_37.jpg,Moderate_Demented,0.0008031557081267238,0.0005076974048279226,0.000683481281157583,0.9980056881904602,0.9980056881904602,Moderate_Demented
Benchmark\Very_Mild_Demented\augmented_32_verymild_129.jpg,Very_Mild_Demented,0.0026243135798722506,0.9869288206100464,0.0082853389903903,0.002161458833143115,0.9869288206100464,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_2180.jpg,Very_Mild_Demented,0.0031260084360837936,0.9908930063247681,0.004022296518087387,0.001958671258762479,0.9908930063247681,Very_Mild_Demented
Benchmark\Mild_Demented\mild_254.jpg,Mild_Demented,0.0016882586060091853,0.015523205511271954,0.9806622862815857,0.002126232022419572,0.9806622862815857,Mild_Demented
Benchmark\Non_Demented\non_461.jpg,Non_Demented,0.9924587607383728,0.004317748360335827,0.0017298166640102863,0.001493692398071289,0.9924587607383728,Non_Demented
Benchmark\Very_Mild_Demented\augmented_112_verymild_1362.jpg,Very_Mild_Demented,0.0022917843889445066,0.990549623966217,0.004442594014108181,0.0027160216122865677,0.990549623966217,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_77_verymild_226.jpg,Very_Mild_Demented,0.0015269634313881397,0.9664642214775085,0.029201805591583252,0.0028070376720279455,0.9664642214775085,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1507.jpg,Very_Mild_Demented,0.0020133028738200665,0.9906456470489502,0.005145625211298466,0.002195424633100629,0.9906456470489502,Very_Mild_Demented
Benchmark\Non_Demented\non_3072.jpg,Non_Demented,0.948502242565155,0.045240700244903564,0.003233371302485466,0.0030237429309636354,0.948502242565155,Non_Demented
Benchmark\Very_Mild_Demented\verymild_98.jpg,Very_Mild_Demented,0.005016716197133064,0.9907063841819763,0.0030039199627935886,0.0012730180751532316,0.9907063841819763,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_87_moderate.jpg,Moderate_Demented,0.0008850548765622079,0.0005404801340773702,0.0005813959869556129,0.9979931116104126,0.9979931116104126,Moderate_Demented
Benchmark\Mild_Demented\augmented_44_mild_745.jpg,Mild_Demented,0.0021272788289934397,0.01423959992825985,0.9816833734512329,0.001949769677594304,0.9816833734512329,Mild_Demented
Benchmark\Mild_Demented\augmented_216_mild_162.jpg,Mild_Demented,0.0028139520436525345,0.0033669299446046352,0.9900574088096619,0.0037617674097418785,0.9900574088096619,Mild_Demented
Benchmark\Non_Demented\non_85.jpg,Non_Demented,0.9941427111625671,0.002690850291401148,0.001541820471175015,0.00162468571215868,0.9941427111625671,Non_Demented
Benchmark\Moderate_Demented\augmented_55_moderate_36.jpg,Moderate_Demented,0.0006601872737519443,0.0006620102794840932,0.0007336295675486326,0.997944176197052,0.997944176197052,Moderate_Demented
Benchmark\Mild_Demented\augmented_67_mild_364.jpg,Mild_Demented,0.001058759749867022,0.005321570672094822,0.9916715025901794,0.001948207849636674,0.9916715025901794,Mild_Demented
Benchmark\Moderate_Demented\augmented_211_moderate_20.jpg,Moderate_Demented,0.0007023137877695262,0.0004718958225566894,0.0008568578050471842,0.9979689717292786,0.9979689717292786,Moderate_Demented
Benchmark\Non_Demented\non_3146.jpg,Non_Demented,0.9913284182548523,0.00265569263137877,0.0030287771951407194,0.0029871331062167883,0.9913284182548523,Non_Demented
Benchmark\Mild_Demented\augmented_91_mild_317.jpg,Mild_Demented,0.0017866368871182203,0.0025535195600241423,0.9938704967498779,0.0017892848700284958,0.9938704967498779,Mild_Demented
Benchmark\Mild_Demented\mild_145.jpg,Mild_Demented,0.0016360341105610132,0.0035612357314676046,0.9927176237106323,0.002085017506033182,0.9927176237106323,Mild_Demented
Benchmark\Very_Mild_Demented\augmented_235_verymild_2068.jpg,Very_Mild_Demented,0.002710399916395545,0.9925053715705872,0.0029809565749019384,0.0018032509833574295,0.9925053715705872,Very_Mild_Demented
Benchmark\Non_Demented\non_558.jpg,Non_Demented,0.9941346049308777,0.002101799938827753,0.0019153591711074114,0.0018483054591342807,0.9941346049308777,Non_Demented
Benchmark\Non_Demented\non_2250.jpg,Non_Demented,0.9908139109611511,0.00628491910174489,0.0009571053669787943,0.0019440288888290524,0.9908139109611511,Non_Demented
Benchmark\Mild_Demented\augmented_190_mild_123.jpg,Mild_Demented,0.0013791174860671163,0.0033404449932277203,0.9935566782951355,0.0017238410655409098,0.9935566782951355,Mild_Demented
Benchmark\Non_Demented\non_17.jpg,Non_Demented,0.9932048320770264,0.0039963144809007645,0.0012826526071876287,0.0015162014169618487,0.9932048320770264,Non_Demented
Benchmark\Moderate_Demented\augmented_186_moderate_34.jpg,Moderate_Demented,0.0007569959852844477,0.0005891039618290961,0.0006119514000602067,0.9980419874191284,0.9980419874191284,Moderate_Demented
Benchmark\Moderate_Demented\augmented_26_moderate_57.jpg,Moderate_Demented,0.0007926744292490184,0.0005983383161947131,0.0006757581722922623,0.9979332685470581,0.9979332685470581,Moderate_Demented
Benchmark\Moderate_Demented\augmented_220_moderate_33.jpg,Moderate_Demented,0.0011149081401526928,0.0012320823734626174,0.001983504742383957,0.9956696033477783,0.9956696033477783,Moderate_Demented
Benchmark\Moderate_Demented\augmented_28_moderate_19.jpg,Moderate_Demented,0.0008517903042957187,0.00048535698442719877,0.0010838520247489214,0.997579038143158,0.997579038143158,Moderate_Demented
Benchmark\Non_Demented\non_1912.jpg,Non_Demented,0.9877201914787292,0.0022647713776677847,0.00692775147035718,0.0030872980132699013,0.9877201914787292,Non_Demented
Benchmark\Non_Demented\non_267.jpg,Non_Demented,0.9936916828155518,0.0030968741048127413,0.001626748824492097,0.0015847565373405814,0.9936916828155518,Non_Demented
Benchmark\Moderate_Demented\augmented_34_moderate_62.jpg,Moderate_Demented,0.0008069818140938878,0.0007071933359839022,0.0006806416204199195,0.9978052973747253,0.9978052973747253,Moderate_Demented
Benchmark\Mild_Demented\mild_283.jpg,Mild_Demented,0.9123836159706116,0.013810730539262295,0.07135732471942902,0.0024483641609549522,0.9123836159706116,Non_Demented
Benchmark\Moderate_Demented\augmented_11_moderate_2.jpg,Moderate_Demented,0.0008809368591755629,0.0011508532334119081,0.0010282360017299652,0.9969398975372314,0.9969398975372314,Moderate_Demented
Benchmark\Very_Mild_Demented\augmented_8_verymild_1924.jpg,Very_Mild_Demented,0.006487528793513775,0.9897764921188354,0.0020895146299153566,0.001646513817831874,0.9897764921188354,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_200_verymild_1481.jpg,Very_Mild_Demented,0.002122021745890379,0.47850555181503296,0.5159280300140381,0.0034443861804902554,0.5159280300140381,Mild_Demented
Benchmark\Moderate_Demented\augmented_251_moderate_8.jpg,Moderate_Demented,0.0005630869418382645,0.0014763998333364725,0.0018029353814199567,0.9961575865745544,0.9961575865745544,Moderate_Demented
Benchmark\Non_Demented\non_531.jpg,Non_Demented,0.9851598143577576,0.008483250625431538,0.0040019904263317585,0.002354878932237625,0.9851598143577576,Non_Demented
Benchmark\Very_Mild_Demented\augmented_20_verymild_1453.jpg,Very_Mild_Demented,0.002130957320332527,0.948481023311615,0.04766788333654404,0.0017201390583068132,0.948481023311615,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_64_verymild_122.jpg,Very_Mild_Demented,0.00310657755471766,0.9916098713874817,0.0037937175948172808,0.0014898231020197272,0.9916098713874817,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_31_mild_480.jpg,Mild_Demented,0.0013925182865932584,0.0029560960829257965,0.9934712648391724,0.0021801574621349573,0.9934712648391724,Mild_Demented
Benchmark\Non_Demented\non_1332.jpg,Non_Demented,0.9915558099746704,0.004671563860028982,0.0018081748858094215,0.001964349765330553,0.9915558099746704,Non_Demented
Benchmark\Mild_Demented\augmented_77_mild_412.jpg,Mild_Demented,0.0015101275639608502,0.004277982283383608,0.9914422631263733,0.002769588027149439,0.9914422631263733,Mild_Demented
Benchmark\Non_Demented\non_1123.jpg,Non_Demented,0.9936357736587524,0.0025340088177472353,0.0017977949464693666,0.0020324327051639557,0.9936357736587524,Non_Demented
Benchmark\Very_Mild_Demented\verymild_1929.jpg,Very_Mild_Demented,0.005114125553518534,0.9906189441680908,0.002638888079673052,0.0016279988922178745,0.9906189441680908,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_168_mild_813.jpg,Mild_Demented,0.0012302616378292441,0.02650407701730728,0.9710963368415833,0.001169299241155386,0.9710963368415833,Mild_Demented
Benchmark\Non_Demented\non_2634.jpg,Non_Demented,0.9372419714927673,0.058677900582551956,0.0023359183687716722,0.0017442043172195554,0.9372419714927673,Non_Demented
Benchmark\Mild_Demented\mild_413.jpg,Mild_Demented,0.0018262520898133516,0.005459736566990614,0.9911720156669617,0.0015418903203681111,0.9911720156669617,Mild_Demented
Benchmark\Mild_Demented\augmented_100_mild_715.jpg,Mild_Demented,0.0019634212367236614,0.001994823571294546,0.9936863780021667,0.002355411183089018,0.9936863780021667,Mild_Demented
Benchmark\Non_Demented\non_1005.jpg,Non_Demented,0.9924001693725586,0.002949431771412492,0.002172966953366995,0.0024774065241217613,0.9924001693725586,Non_Demented
Benchmark\Mild_Demented\augmented_164_mild_736.jpg,Mild_Demented,0.0011977737303823233,0.008264048025012016,0.989163875579834,0.001374371349811554,0.989163875579834,Mild_Demented
Benchmark\Mild_Demented\augmented_66_mild_208.jpg,Mild_Demented,0.0010644515277817845,0.003518955549225211,0.9923574328422546,0.003059204202145338,0.9923574328422546,Mild_Demented
Benchmark\Mild_Demented\augmented_33_mild_471.jpg,Mild_Demented,0.0012063179165124893,0.0038710152730345726,0.9932535290718079,0.0016691945493221283,0.9932535290718079,Mild_Demented
Benchmark\Non_Demented\non_939.jpg,Non_Demented,0.991823136806488,0.004949526395648718,0.0018641669303178787,0.0013631130568683147,0.991823136806488,Non_Demented
Benchmark\Moderate_Demented\augmented_140_moderate_15.jpg,Moderate_Demented,0.0007935340399853885,0.0004878510080743581,0.0012192402500659227,0.997499406337738,0.997499406337738,Moderate_Demented
Benchmark\Non_Demented\non_2176.jpg,Non_Demented,0.9913354516029358,0.005345087498426437,0.0016861349577084184,0.0016333714593201876,0.9913354516029358,Non_Demented
Benchmark\Non_Demented\non_3134.jpg,Non_Demented,0.987403392791748,0.009172172285616398,0.0017692061373963952,0.0016552610322833061,0.987403392791748,Non_Demented
Benchmark\Very_Mild_Demented\augmented_202_verymild_1421.jpg,Very_Mild_Demented,0.0012641164939850569,0.021654583513736725,0.9753530621528625,0.0017282676417380571,0.9753530621528625,Mild_Demented
Benchmark\Mild_Demented\augmented_66_mild_629.jpg,Mild_Demented,0.001823684317059815,0.002157529816031456,0.9935888051986694,0.002430058317258954,0.9935888051986694,Mild_Demented
Benchmark\Non_Demented\non_562.jpg,Non_Demented,0.9803482890129089,0.005889313295483589,0.011507607996463776,0.0022547964472323656,0.9803482890129089,Non_Demented
Benchmark\Very_Mild_Demented\verymild_112.jpg,Very_Mild_Demented,0.008440645411610603,0.9872661828994751,0.002092320704832673,0.0022008786909282207,0.9872661828994751,Very_Mild_Demented
Benchmark\Mild_Demented\mild_325.jpg,Mild_Demented,0.04659527167677879,0.005078003741800785,0.946107029914856,0.002219586865976453,0.946107029914856,Mild_Demented
